guid,plant_type,plant_origin,light_requirement,wind_tolerance,growth_rate,frost_resistant,is_evergreen,is_native,plant_height,plant_width,flower_color,flowering_month,climate_zone
https://id.biodiversity.org.au/node/apni/2903291,Tree,Southern Europe,Full Sun,Medium,Very fast,Hardy,Yes,No,15,1.5,,,
https://id.biodiversity.org.au/node/apni/2903291,Tree,NSW,Full Sun to Part Shade,Wind/Salt tolerant,Very fast,Hardy,Yes,No,7,0.5,,,
https://id.biodiversity.org.au/node/apni/2903303,Grasses & Bamboos,,Full Sun,Medium,Medium,,No,No,1,2.5,,,
https://id.biodiversity.org.au/node/apni/2903369,Annual/Perennial,Siberia,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,0.3,1,Mauve Pink,"August, September, October","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2903425,Annual/Perennial,East Asia,Full Sun to Part Shade,Sheltered,Fast,Tender,Yes,No,3,3,White Yellow,"January, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2903497,Cactii/Succulent,South Africa,Half Sun / Half Shade,Medium,Fast,Tender,Yes,No,0.4,1,Pink White,,"[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2903565,Shrub,Australia,Moderate/Dappled Shade,Wind/Salt tolerant,Fast,Tender,Yes,Yes,1,1,Yellow,"January, February, March, April, May, June, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2903585,Shrub,Eastern Australia,Moderate/Dappled Shade,Sheltered,Very fast,Tender,Yes,Yes,1.8,1.5,Mauve White,"October, November, December","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2903631,Tree,South America,Full Sun to Part Shade,Medium,Slow,Tender,Yes,No,6,4,Cream White,"January, February, December","[{""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2903657,Shrub,North East Queensland,Half Sun / Half Shade,Sheltered,Medium,Tender,Yes,Yes,3,2,Pink Red,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2903693,Tree,New South Wales,Full Sun to Part Shade,Wind Tolerant,Fast,Marginal,Yes,Yes,10,6,Red,"January, February, March, April, May, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2903693,Shrub,hybrid,Full Sun to Part Shade,Wind Tolerant,Fast,Marginal,Yes,Yes,2,1,Red,"October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2903693,Tree,Naturally ocurring hybrid from Queensland,Full Sun to Part Shade,Wind Tolerant,Fast,Marginal,Yes,Yes,5,5,Red,"January, February, March, April, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2903693,Shrub,New South Wales,Full Sun to Part Shade,Wind Tolerant,Fast,Marginal,Yes,Yes,4,2,Red,"January, February, March, April, May, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2903693,Shrub,Australia,Full Sun to Part Shade,Medium,Medium,Marginal,Yes,Yes,1,1.5,,,
https://id.biodiversity.org.au/node/apni/2903693,Shrub,cultivar,Full Sun to Part Shade,Wind Tolerant,Fast,Marginal,Yes,Yes,2,2,Pink Red,"January, February, March, April, May, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2903693,Shrub,cultivar Queensland,Full Sun,Wind Tolerant,Fast,Marginal,Yes,Yes,2.5,2,Pink Red,"January, February, March, April, May, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2903745,Fruit/Nut Plants,China,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,No,No,15,15,,,
https://id.biodiversity.org.au/node/apni/2903757,Tree,SE Australia,Half Sun / Half Shade,Medium,Fast,Hardy,Yes,Yes,12,6,Cream,"January, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2903848,Annual/Perennial,Southern Europe,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,0.6,0.2,Blue White,"January, February, September, October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2904084,Shrub,Australia,Full Sun,Medium,Medium,Tender,Yes,Yes,2,2,Blue Pink Purple,"June, July, August, September, October","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2904195,Climber/Creeper,South Eastertn USA,Full Sun,Medium,Fast,Hardy,No,No,3.5,3.5,Orange Red,,"[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2904271,Annual/Perennial,Brazil,Moderate/Dappled Shade,Sheltered,Medium,Marginal,Yes,No,0.75,0.6,,,
https://id.biodiversity.org.au/node/apni/2904812,Annual/Perennial,Central americas,Full Sun,Sheltered,Medium,Tender,No,No,4,1,,,
https://id.biodiversity.org.au/node/apni/2904297,Tree,New Zealand,Full Sun,Wind Tolerant,Fast,Marginal,Yes,No,12,3,Cream,"August, September, October","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2904306,Tree,Oregon and California,Full Sun,Sheltered,Fast,Marginal,Yes,No,100,20,,,
https://id.biodiversity.org.au/node/apni/2904317,Tree,South Western Australia,Full Sun,Wind/Salt tolerant,Fast,Marginal,Yes,Yes,9,3,Orange Red,"January, February, December","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2904372,Annual/Perennial,S. Europe to W. Asia,Full Sun to Part Shade,Sheltered,Fast,,Yes,No,1,0.2,Assorted Pink,"January, February, March, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2904394,Annual/Perennial,South Africa,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,No,0.1,1.5,White,"January, February, March, April, May, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2904436,Tree,Eastern Australia,Full Sun to Part Shade,Wind Tolerant,Fast,Tender,Yes,Yes,20,5,,,
https://id.biodiversity.org.au/node/apni/2904446,Annual/Perennial,S America,Half Sun / Half Shade,Sheltered,Fast,,Yes,No,0.8,0.3,,,
https://id.biodiversity.org.au/node/apni/2904448,Vegetable,Europe,Full Sun to Part Shade,Medium,Very fast,Hardy,Yes,No,0.6,0.5,,,
https://id.biodiversity.org.au/node/apni/2904448,Vegetable,Mediterannean,Full Sun to Part Shade,Medium,Fast,Marginal,No,No,0.6,1,,,
https://id.biodiversity.org.au/node/apni/2904470,Shrub,"Chile, Argentina",Half Sun / Half Shade,Sheltered,Fast,Hardy,Yes,No,3,3,Mauve Pink Purple Red White,"January, February, September, October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2904478,Tree,Mediterranean region,Full Sun,Wind Tolerant,Fast,,Yes,No,12,3,,,
https://id.biodiversity.org.au/node/apni/2904534,Shrub,Eastern Australia,Full Sun,Medium,Fast,,Yes,Yes,2,0.5,Pink Purple Red White Yellow,"January, February, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2904621,Vegetable,Unknown,Full Sun,Medium,Fast,Tender,Yes,No,0.8,0,White,,"[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2904657,Shrub,South Eastern State Aust,Full Sun to Part Shade,Wind/Salt tolerant,Slow,Tender,Yes,Yes,4,1.8,Cream,"October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2904698,Palms/Cycads,Americas and many other tropical and sub tropical areas,Full Sun,Wind/Salt tolerant,Fast,Tender,Yes,No,30,4,,,
https://id.biodiversity.org.au/node/apni/2904737,Shrub,WA,Full Sun to Part Shade,Wind Tolerant,Medium,Tender,Yes,Yes,0.3,0.6,Golden Orange Red Yellow,"August, September, October","[{""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2904766,Shrub,Western Australia,Full Sun,Wind Tolerant,Fast,Tender,Yes,Yes,1.5,3.5,Pink White,,"[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2904939,Tree,"Ireland, Europe",Full Sun to Part Shade,Wind/Salt tolerant,Medium,Hardy,Yes,No,5,3,Cream White,"April, May, June, July","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2904959,Fruit/Nut Plants,Turkey and Western Asia,Half Sun / Half Shade,Wind Tolerant,Fast,Hardy,No,No,3,4,,,
https://id.biodiversity.org.au/node/apni/2904959,Fruit/Nut Plants,Turkey and Western Asia,Half Sun / Half Shade,Wind Tolerant,Fast,Hardy,No,No,3,4,,,
https://id.biodiversity.org.au/node/apni/2904969,Annual/Perennial,WA,Full Sun to Part Shade,Medium,Fast,Tender,Yes,Yes,0.2,2,Blue,"September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2905302,Tree,Europe,Full Sun,Medium,Fast,Hardy,No,No,10,2,,,
https://id.biodiversity.org.au/node/apni/2905302,Tree,Europe,Full Sun,Medium,Fast,Hardy,No,No,14,8,Green Yellow,"September, October","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2905310,Shrub,Eastern Australia,Full Sun to Part Shade,Medium,Slow,Hardy,Yes,Yes,3,2,Red,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2905353,Shrub,Papua New Guinea,Half Sun / Half Shade,Wind/Salt tolerant,Slow,Tender,Yes,No,5,2.5,White,"January, February, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2905370,Annual/Perennial,Western Australia,Half Sun / Half Shade,Wind/Salt tolerant,Fast,Hardy,Yes,Yes,0.6,1,Blue,"January, February, March, September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2905420,Vegetable,Colombia,,,,Tender,No,No,0,0,,,
https://id.biodiversity.org.au/node/apni/2905462,Tree,,Full Sun to Part Shade,,Medium,Marginal,Yes,Yes,10,4,Cream,"April, May, June",[]
https://id.biodiversity.org.au/node/apni/2905662,Tree,Queensland,Full Sun,Wind Tolerant,Slow,Marginal,Yes,Yes,12,8,Cream,"October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2905810,Shrub,Cultivar,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,Yes,0.4,2,Cream Pink,"July, August, September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2905810,Shrub,"Victoria and NSW, Australia",Full Sun,Medium,Fast,Hardy,Yes,Yes,0.2,2,Cream Orange Pink Red,"July, August, September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2905839,Shrub,East Coast of Australia,Full Sun to Part Shade,Wind/Salt tolerant,Fast,Marginal,Yes,Yes,5,5,White,"January, February, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2905852,Tree,"Qld, NSW rainforests",Full Sun to Part Shade,Wind Tolerant,Medium,Tender,Yes,Yes,25,12,,,
https://id.biodiversity.org.au/node/apni/2905855,Shrub,Mediterranean,Full Sun to Part Shade,Wind/Salt tolerant,Medium,Hardy,Yes,No,15,0,Yellow,"January, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2905855,Shrub,Mediterranean,Full Sun to Part Shade,Wind/Salt tolerant,Medium,Tender,Yes,No,15,0,Yellow,"January, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2905897,Shrub,Western Australia,Full Sun,Wind Tolerant,Medium,Tender,Yes,Yes,0.5,2,Pink Red,"July, August, September","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2905946,Annual/Perennial,Southeast Africa,Full Sun,Medium,Fast,Tender,No,No,1.6,1,White,"January, February, March, April, May, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2905952,Annual/Perennial,Americas,Full Sun,Medium,Fast,Tender,Yes,No,0.5,1,White,"January, February, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2905983,Shrub,Southern Europe,Full Sun,Medium,Fast,Hardy,Yes,No,0.2,0.5,White,"September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2906045,Climber/Creeper,South Eastern USA,Full Sun to Part Shade,Sheltered,Fast,Hardy,No,No,10,3,Orange Red,"January, February, March, April, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2906071,Shrub,Victoria,Half Sun / Half Shade,Medium,Very fast,Marginal,Yes,Yes,3,3,Red White,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906135,Shrub,Australia,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,Yes,2,2,Cream Mauve White,"January, February, March, April, May, June, July, August, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906147,Shrub,New South Wales,Full Sun,Medium,Medium,Tender,Yes,Yes,5,2,Pink Red White,"January, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906268,Annual/Perennial,Mexico,Half Sun / Half Shade,Medium,Fast,Tender,Yes,No,0.6,0.6,Pink Purple White,,"[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906270,Shrub,WA,Full Sun to Part Shade,Medium,Fast,,Yes,Yes,1,1,Pink,"January, February, March, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906332,Fruit/Nut Plants,China,Full Sun,Sheltered,Very fast,Marginal,No,No,6,2,Cream,"September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2906332,Fruit/Nut Plants,China,Full Sun,Sheltered,Very fast,Marginal,No,No,6,2,Cream,"September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2906360,Tree,"China, Japan, Mongolia and the Himalayas",Full Sun,Wind Tolerant,Medium,Hardy,Yes,No,8,3,,,
https://id.biodiversity.org.au/node/apni/2906360,Shrub,"Japan, China Russia and Northeast Asia",Full Sun,Medium,Slow,Hardy,Yes,No,0.3,2.5,,,
https://id.biodiversity.org.au/node/apni/2906360,Tree,USA,Full Sun,Wind Tolerant,Fast,Hardy,Yes,No,5,2,,,
https://id.biodiversity.org.au/node/apni/2906360,Tree,"Japan, China, Mongolia",Full Sun,Medium,Slow,Marginal,Yes,No,8,4,,,
https://id.biodiversity.org.au/node/apni/2906381,Vegetable,Central Americas and Pacific,Full Sun,Medium,Fast,Tender,No,No,0,0,Mauve,"January, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906432,Cactii/Succulent,Mexico,Half Sun / Half Shade,Wind/Salt tolerant,Medium,Tender,Yes,No,2,1.5,Cream White,"January, February, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2906561,Shrub,Prostrate form of Obtusifolia,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,Yes,0.5,3,Pink,"June, July, August, September, October, November","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2906565,Shrub,Eastern states Australia,Half Sun / Half Shade,Wind/Salt tolerant,Fast,Marginal,Yes,Yes,1.75,0.5,White,"October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906565,Tree,Eastern states Australia,Half Sun / Half Shade,Wind/Salt tolerant,Fast,Marginal,Yes,Yes,10,3,Red,"October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906605,Annual/Perennial,Mexico and South America,Full Sun to Part Shade,Medium,Medium,Tender,Yes,No,0.3,0.3,White,,"[{""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2906637,Bulb/Corm/Tuber,Southern Asia,Moderate/Dappled Shade,Sheltered,Fast,Tender,No,No,1.5,0.5,White,"January, February, November, December","[{""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2906641,Tree,Mexica and USA,Full Sun,Wind Tolerant,Fast,Hardy,Yes,No,24,12,,,
https://id.biodiversity.org.au/node/apni/2906655,Fruit/Nut Plants,Peru,Full Sun,Sheltered,Fast,Tender,Yes,No,3,2,Pink,"January, February, March, April, May, June, July, August, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2906671,Cactii/Succulent,"Europe, Turkey and Northern Africa",Full Sun to Part Shade,Sheltered,Medium,Hardy,Yes,No,0.1,0.6,Yellow,"September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2906721,Shrub,Eastern Australia,Full Sun,Wind Tolerant,Fast,Marginal,Yes,Yes,1.5,1,White,"February, March, April, May, June, July","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2906857,Annual/Perennial,Indochina,Full Sun to Part Shade,Medium,Fast,Tender,Yes,No,0.3,0.2,Blue Pink Purple White,"January, February, March, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2906865,Shrub,Australia,Full Sun,Wind Tolerant,,Marginal,Yes,Yes,1.5,1.5,Blue Purple,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}]"
https://id.biodiversity.org.au/node/apni/2906947,Shrub,Australia,Full Sun to Part Shade,Wind/Salt tolerant,Fast,Hardy,Yes,Yes,3,2.5,Purple,"October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2907018,Tree,NE Tablelands and South Coast of NSW,Full Sun to Part Shade,,Fast,Marginal,Yes,Yes,40,20,Cream White,,"[{""Zone"": 8}]"
https://id.biodiversity.org.au/node/apni/2907279,Shrub,"Western Australia, Southern Australia and Northern Territory",Full Sun,Wind/Salt tolerant,Medium,Marginal,Yes,Yes,2,2,Orange Red,"January, July, August, September, October, November, December",[]
https://id.biodiversity.org.au/node/apni/2907316,Tree,Australia,Half Sun / Half Shade,Medium,Fast,Tender,Yes,Yes,14,3,Cream White,"January, February, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2907371,Tree,"West Indies, venezuela, British and French Guiana",Full Sun to Part Shade,Medium,Fast,Tender,No,No,12,6,Cream White,"February, March, April","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2907374,Annual/Perennial,Southern USA,Full Sun to Part Shade,Medium,Fast,Tender,Yes,No,0.1,0,Mauve White,"January, February, March, April, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
https://id.biodiversity.org.au/node/apni/2907406,Shrub,South Africa,Full Sun to Part Shade,Sheltered,Medium,Marginal,Yes,No,1,0.8,Pink,"January, February, April, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2907499,Palms/Cycads,Morocco,Full Sun to Part Shade,Wind Tolerant,Slow,Hardy,Yes,No,3,3,Cream,"October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
https://id.biodiversity.org.au/node/apni/2907597,Tree,SE Europe Coastline,Full Sun to Part Shade,Wind/Salt tolerant,Fast,Hardy,No,No,4,4,Pink,"August, September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
